CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_CAPPED,CASH_ADVANCE_CAPPED,MIN_PAYMENTS_CAPPED,PAYMENTS_CAPPED,ZERO_PURCHASE_FLAG,CASH_ADV_USER_FLAG,TENURE_BAND,PAYMENT_TIER,PURCHASE_SEGMENT
C15202,58.313733,0.454545,499,0,499,0,0.545455,0,0.454545,0,0,6,1500,526.368079,76.744713,0.125,11,58.313733,0,76.744713,526.368079,0,0,Mid-Term (9-11 months),C - Partial,Installments-Only
C15203,5665.802895,1,0,0,0,10507.87257,0,0,0,0.416667,9,0,10500,1290.753615,1629.315325,0,12,5665.802895,9588.163357,1629.315325,1290.753615,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15204,1340.671346,1,0,0,0,244.036318,0,0,0,0.25,3,0,1500,514.124193,519.856738,0,12,1340.671346,244.036318,519.856738,514.124193,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15206,43.762299,1,422.24,347.24,75,0,1,0.166667,1,0,0,15,3000,280.83786,119.087402,0,12,43.762299,0,119.087402,280.83786,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15207,111.449845,1,1389.94,0,1389.94,0,1,0,1,0,0,24,1300,1356.270465,167.215217,1,12,111.449845,0,167.215217,1356.270465,0,0,Full-Term (12 months),A - Always Full,Installments-Only
C15208,138.489138,1,1455.68,1237.92,217.76,0,1,1,0.083333,0,0,30,500,1330.92776,177.486834,1,12,138.489138,0,177.486834,1330.92776,0,0,Full-Term (12 months),A - Always Full,Hybrid (Both)
C15209,70.976464,1,0,0,0,1880.659305,0,0,0,0.166667,2,0,1000,1860.536797,69.470274,0.181818,12,70.976464,1880.659305,69.470274,1860.536797,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C15210,49.378783,0.375,542.34,542.34,0,0,0.25,0.25,0,0,0,3,2700,387.944071,113.60971,1,8,49.378783,0,113.60971,387.944071,0,0,Short-Term (<=8 months),A - Always Full,One-Off Only
C15211,4295.964134,1,0,0,0,4505.063338,0,0,0,0.416667,18,0,7500,934.137744,1259.264875,0,12,4295.964134,4505.063338,1259.264875,934.137744,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15212,1017.071792,0.636364,0,0,0,4310.221199,0,0,0,0.25,15,0,4500,4992.302341,665.402509,0.2,12,1017.071792,4310.221199,665.402509,4992.302341,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C15213,138.459191,1,327.94,0,327.94,0,1,0,1,0,0,26,5000,188.683162,208.663344,0,12,138.459191,0,208.663344,188.683162,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15214,289.537597,0.909091,1216.7,1216.7,0,0,0.5,0.5,0,0,0,9,5000,788.58998,188.958312,0,12,289.537597,0,188.958312,788.58998,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C15215,74.755978,1,553.7,248.7,305,0,0.583333,0.333333,0.166667,0,0,9,1000,467.131192,169.840535,0.2,12,74.755978,0,169.840535,467.131192,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C15216,16.59641,0.545455,220.48,220.48,0,0,0.083333,0.083333,0,0,0,1,5000,302.180025,60.558319,0,12,16.59641,0,60.558319,302.180025,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C15217,51.004807,0.909091,431.93,0,431.93,0,1,0,1,0,0,17,4000,1089.402716,135.20894,0.3,12,51.004807,0,135.20894,1089.402716,0,0,Full-Term (12 months),C - Partial,Installments-Only
C15218,1489.224372,0.636364,1209.56,890,319.56,0,0.833333,0.083333,0.833333,0,0,11,12500,6831.656434,717.304514,0.181818,12,1489.224372,0,717.304514,6831.656434,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C15219,57.70484,0.818182,772.46,85,687.46,0,0.833333,0.083333,0.75,0,0,13,4000,770.916661,95.057442,0.5,12,57.70484,0,95.057442,770.916661,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C15220,99.446029,0.181818,0,0,0,1045.066588,0,0,0,0.083333,5,0,1200,7142.732735,127.577579,1,12,99.446029,1045.066588,127.577579,7142.732735,1,1,Full-Term (12 months),A - Always Full,Non-Purchaser
C15221,186.054174,1,2126.81,1529.8,597.01,0,1,0.916667,1,0,0,27,7000,1998.999896,178.290009,1,12,186.054174,0,178.290009,1998.999896,0,0,Full-Term (12 months),A - Always Full,Hybrid (Both)
C15222,2948.447663,1,0,0,0,1539.285222,0,0,0,0.333333,13,0,3000,207.448103,13350.55682,0,12,2948.447663,1539.285222,8626.691541,207.448103,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15223,127.895284,1,1085.16,134.9,950.26,0,1,0.25,1,0,0,29,1000,469.114905,172.662882,0.333333,12,127.895284,0,172.662882,469.114905,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C15224,18.014226,0.727273,130.5,0,130.5,0,0.75,0,0.75,0,0,9,1500,176.874316,151.915915,0.333333,12,18.014226,0,151.915915,176.874316,0,0,Full-Term (12 months),C - Partial,Installments-Only
C15225,6.86049,0.2,114,114,0,0,0.1,0.1,0,0,0,1,2000,1081.831337,312.343947,0,10,6.86049,0,312.343947,1081.831337,0,0,Mid-Term (9-11 months),D - Never Full,One-Off Only
C15226,1908.569743,1,0,0,0,4604.425401,0,0,0,0.416667,6,0,5400,2118.553043,471.692662,0,12,1908.569743,4604.425401,471.692662,2118.553043,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15227,437.735369,0.909091,483.65,483.65,0,0,0.5,0.5,0,0,0,11,6000,1497.949644,211.310481,0.2,12,437.735369,0,211.310481,1497.949644,0,0,Full-Term (12 months),C - Partial,One-Off Only
C15228,1245.976021,1,0,0,0,615.715834,0,0,0,0.083333,2,0,1800,328.825762,287.194759,0,12,1245.976021,615.715834,287.194759,328.825762,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15229,1019.133646,1,9249.73,2326.09,6923.64,0,0.833333,0.583333,0.833333,0,0,96,9000,8716.674684,240.332998,0.3,12,1019.133646,0,240.332998,8716.674684,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C15230,1844.889665,1,1848.24,1848.24,0,0,0.75,0.75,0,0,0,12,3400,1239.278015,427.761699,0,12,1844.889665,0,427.761699,1239.278015,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C15232,952.431767,0.909091,3882.65,3527.65,355,2101.942774,0.666667,0.583333,0.166667,0.333333,10,37,3500,3823.141055,252.01094,0.166667,12,952.431767,2101.942774,252.01094,3823.141055,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C15233,1848.758853,1,3588.13,399.76,3188.37,0,1,0.583333,1,0,0,62,6700,4923.193295,413.007713,0,12,1848.758853,0,413.007713,4923.193295,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15234,1181.852384,1,750.78,0,750.78,18.531069,0.5,0,0.5,0.083333,1,6,1200,1080.501526,1752.604791,0,12,1181.852384,18.531069,1752.604791,1080.501526,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C15235,382.870641,0.909091,2972.92,2479.1,493.82,0,0.75,0.666667,0.416667,0,0,18,1200,3753.091608,161.92571,0.8,12,382.870641,0,161.92571,3753.091608,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C15236,1459.803597,1,0,0,0,218.234292,0,0,0,0.416667,5,0,1500,436.226459,602.777344,0,12,1459.803597,218.234292,602.777344,436.226459,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15237,162.972111,0.909091,1586.6,0,1586.6,110.671623,0.833333,0,0.75,0.083333,1,10,2500,1577.161232,203.807999,0.666667,12,162.972111,110.671623,203.807999,1577.161232,0,1,Full-Term (12 months),B - Mostly Full,Installments-Only
C15239,1396.214811,1,3729.35,2489.35,1240,536.658419,1,1,0.583333,0.25,4,45,2500,1550.474014,363.926512,0,12,1396.214811,536.658419,363.926512,1550.474014,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15240,225.282024,1,545.68,0,545.68,0,1,0,1,0,0,14,6500,1097.963345,176.797021,0.083333,12,225.282024,0,176.797021,1097.963345,0,0,Full-Term (12 months),C - Partial,Installments-Only
C15241,454.552808,0.454545,0,0,0,1091.832836,0,0,0,0.083333,1,0,1200,163.85665,297.132962,0,12,454.552808,1091.832836,297.132962,163.85665,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15242,1785.90226,1,0,0,0,129.421992,0,0,0,0.166667,4,0,1800,287.777315,9294.994141,0,12,1785.90226,129.421992,8626.691541,287.777315,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15243,535.291589,1,824.61,438.57,386.04,0,0.727273,0.181818,0.545455,0,0,20,4000,314.512747,159.094115,0,11,535.291589,0,159.094115,314.512747,0,0,Mid-Term (9-11 months),D - Never Full,Hybrid (Both)
C15244,6.697211,0.181818,64.69,64.69,0,0,0.083333,0.083333,0,0,0,2,10500,372.572278,81.447345,0,12,6.697211,0,81.447345,372.572278,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C15245,5.377296,0.181818,69,69,0,0,0.083333,0.083333,0,0,0,1,2000,92.031894,46.267546,0,12,5.377296,0,46.267546,92.031894,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C15246,4020.130769,1,79.62,79.62,0,5457.123658,0.083333,0.083333,0,0.25,23,1,9500,7058.832194,1040.283795,0.1,12,4020.130769,5457.123658,1040.283795,7058.832194,0,1,Full-Term (12 months),C - Partial,One-Off Only
C15247,1117.33657,1,0,0,0,99.315429,0,0,0,0.25,4,0,1200,272.177301,395.344077,0,12,1117.33657,99.315429,395.344077,272.177301,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15248,15.848963,0.363636,150,0,150,0,0.25,0,0.166667,0,0,3,1600,119.468878,68.370436,0.181818,12,15.848963,0,68.370436,119.468878,0,0,Full-Term (12 months),C - Partial,Installments-Only
C15249,900.541751,1,15.8,0,15.8,0,0.25,0,0.25,0,0,3,7000,1542.583506,375.127536,0,12,900.541751,0,375.127536,1542.583506,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15250,2544.378002,1,1108.54,1108.54,0,0,0.583333,0.583333,0,0,0,26,3000,524.24945,831.65824,0,12,2544.378002,0,831.65824,524.24945,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C15251,1852.646433,1,2600,2200,400,3481.132679,0.333333,0.166667,0.083333,0.083333,8,4,6000,1362.425769,727.429491,0.1,12,1852.646433,3481.132679,727.429491,1362.425769,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C15252,0,0,0,0,0,465.571691,0,0,0,0.083333,1,0,3000,6112.512276,312.343947,0,12,0,465.571691,312.343947,6112.512276,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15253,581.24856,0.909091,556.83,484.88,71.95,0,0.727273,0.636364,0.090909,0,0,32,1500,328.462817,345.557752,0,11,581.24856,0,345.557752,328.462817,0,0,Mid-Term (9-11 months),D - Never Full,Hybrid (Both)
C15254,504.409631,1,338.9,199,139.9,0,0.416667,0.166667,0.166667,0,0,5,2500,829.691401,190.314886,0,12,504.409631,0,190.314886,829.691401,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15255,142.430458,1,1488.84,0,1488.84,0,1,0,1,0,0,24,5000,1450.096836,178.871755,1,12,142.430458,0,178.871755,1450.096836,0,0,Full-Term (12 months),A - Always Full,Installments-Only
C15256,7057.524237,1,2761.76,163,2598.76,2317.636143,0.916667,0.166667,0.75,0.25,5,121,7000,3083.16422,8724.958739,0,12,7057.524237,2317.636143,8626.691541,3083.16422,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15257,958.920206,1,66.7,0,66.7,0,0.166667,0,0.166667,0,0,2,1000,302.656395,800.097611,0,12,958.920206,0,800.097611,302.656395,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15258,15.257465,0.636364,238.25,0,238.25,0,0.083333,0,0.083333,0,0,2,3000,4.841543,111.741197,0,12,15.257465,0,111.741197,4.841543,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15259,0.009684,0.181818,79.24,0,79.24,0,0.083333,0,0.083333,0,0,1,6000,688.614293,35.978677,0.333333,12,0.009684,0,35.978677,688.614293,0,0,Full-Term (12 months),C - Partial,Installments-Only
C15260,385.763111,1,232.93,232.93,0,0,0.5,0.5,0,0,0,6,2500,989.738532,152.762176,0.083333,12,385.763111,0,152.762176,989.738532,0,0,Full-Term (12 months),C - Partial,One-Off Only
C15261,1780.188356,1,845.67,31.5,814.17,4137.170984,0.75,0.166667,0.583333,1,71,16,2500,3989.545295,566.947431,0.090909,12,1780.188356,4137.170984,566.947431,3989.545295,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C15262,1.841583,0.181818,67.5,0,67.5,0,0.083333,0,0.083333,0,0,1,2500,110.266434,209.339591,0,12,1.841583,0,209.339591,110.266434,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15263,1839.122533,1,1055.32,0,1055.32,3780.152602,0.916667,0,0.833333,0.25,3,19,6500,2842.037627,541.368131,0,12,1839.122533,3780.152602,541.368131,2842.037627,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C15264,15.008041,1,108.95,49.8,59.15,0,0.5,0.083333,0.333333,0,0,6,1500,149.853315,131.972396,0.111111,12,15.008041,0,131.972396,149.853315,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C15265,2106.417286,1,2151.93,1386.67,765.26,0,0.833333,0.5,0.75,0,0,21,4200,2190.962493,601.921408,0,12,2106.417286,0,601.921408,2190.962493,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15266,2676.263845,1,0,0,0,2328.859489,0,0,0,0.083333,1,0,3500,636.709165,558.717246,0,12,2676.263845,2328.859489,558.717246,636.709165,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15267,500.219415,1,27.05,0,27.05,0,0.083333,0,0.083333,0,0,1,1200,104.687781,300.921255,0,12,500.219415,0,300.921255,104.687781,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15268,4128.31155,1,0,0,0,1674.401635,0,0,0,0.416667,6,0,5000,1082.274035,1107.973906,0,12,4128.31155,1674.401635,1107.973906,1082.274035,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15269,1018.350846,1,0,0,0,716.818927,0,0,0,0.090909,3,0,3000,263.238508,334.618726,0,11,1018.350846,716.818927,334.618726,263.238508,1,1,Mid-Term (9-11 months),D - Never Full,Non-Purchaser
C15270,10.678354,0.727273,50,50,0,0,0.083333,0.083333,0,0,0,1,3000,71.90595,91.526002,0,12,10.678354,0,91.526002,71.90595,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C15271,1273.731635,1,0,0,0,534.228453,0,0,0,0.166667,3,0,1500,755.520686,568.672226,0,12,1273.731635,534.228453,568.672226,755.520686,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15272,58.12945,1,576,0,576,0,1,0,1,0,0,12,1500,505.433563,163.327553,0.416667,12,58.12945,0,163.327553,505.433563,0,0,Full-Term (12 months),C - Partial,Installments-Only
C15273,153.637431,1,1495.41,941.41,554,0,1,1,0.25,0,0,26,4500,1345.989788,163.177278,0.727273,12,153.637431,0,163.177278,1345.989788,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C15274,1667.146414,1,4343.82,3818.84,524.98,0,0.916667,0.75,0.666667,0,0,39,7500,3798.443473,425.9899,0,12,1667.146414,0,425.9899,3798.443473,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15275,1648.701838,1,740.7,650.9,89.8,0,0.5,0.5,0.166667,0,0,12,2500,885.070007,366.004256,0,12,1648.701838,0,366.004256,885.070007,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15276,15.330559,0.727273,144.64,0,144.64,0,0.666667,0,0.666667,0,0,8,1000,198.970881,96.044022,0,12,15.330559,0,96.044022,198.970881,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15277,5772.250286,1,255.25,150,105.25,2969.93596,0.25,0.083333,0.166667,0.5,20,4,6500,1385.482263,1378.644403,0,12,5772.250286,2969.93596,1378.644403,1385.482263,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15278,73.704935,1,554.67,0,554.67,0,1,0,1,0,0,17,4000,578.565706,175.221326,0.75,12,73.704935,0,175.221326,578.565706,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C15279,2933.068755,1,0,0,0,7542.177658,0,0,0,0.833333,20,0,10000,2201.09767,612.068106,0,12,2933.068755,7542.177658,612.068106,2201.09767,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15280,1421.419262,1,1669.2,274.19,1395.01,0,1,0.166667,1,0,0,65,8500,7684.307278,521.675562,0,12,1421.419262,0,521.675562,7684.307278,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15281,424.938385,1,4060.58,1696.94,2363.64,0,1,1,0.75,0,0,53,7500,4308.448155,184.69761,0.833333,12,424.938385,0,184.69761,4308.448155,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C15282,1033.371763,1,2361.97,1591.05,770.92,365.689536,1,0.583333,1,0.083333,1,39,3000,2097.161809,245.746831,0.083333,12,1033.371763,365.689536,245.746831,2097.161809,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C15283,0,0,120,0,120,0,0.333333,0,0.333333,0,0,4,4000,140.890144,312.343947,0,12,0,0,312.343947,140.890144,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15284,5861.100691,1,64.71,64.71,0,9799.529884,0.083333,0.083333,0,0.583333,35,2,9000,7371.459399,2791.366849,0.083333,12,5861.100691,9588.163357,2791.366849,7371.459399,0,1,Full-Term (12 months),C - Partial,One-Off Only
C15285,3987.467435,1,146.53,45,101.53,2665.355738,0.416667,0.083333,0.25,0.5,8,6,6000,1316.698331,1252.705624,0,12,3987.467435,2665.355738,1252.705624,1316.698331,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15286,1606.56766,0.818182,0,0,0,1173.530445,0,0,0,0.25,3,0,4500,3883.138519,638.672701,0.125,12,1606.56766,1173.530445,638.672701,3883.138519,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C15287,1630.991993,1,578.9,0,578.9,145.230653,0.666667,0,0.583333,0.083333,1,20,2500,574.051951,940.119465,0,12,1630.991993,145.230653,940.119465,574.051951,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C15288,95.887902,1,769,325,444,0,0.666667,0.416667,0.25,0,0,15,4000,958.996228,151.156275,0.4,12,95.887902,0,151.156275,958.996228,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C15289,1804.401706,1,40,40,0,2392.281584,0.083333,0.083333,0,0.25,6,1,2500,2459.382382,679.004285,0,12,1804.401706,2392.281584,679.004285,2459.382382,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C15290,1447.267049,1,0,0,0,77.866868,0,0,0,0.083333,1,0,1500,315.87129,298.701546,0,12,1447.267049,77.866868,298.701546,315.87129,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15291,1268.250294,1,167,167,0,1141.77504,0.083333,0.083333,0,0.333333,5,1,1800,467.080947,404.439747,0,12,1268.250294,1141.77504,404.439747,467.080947,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C15292,668.291862,0.545455,248.77,0,248.77,0,0.333333,0,0.333333,0,0,8,1500,2482.201611,244.376255,0,12,668.291862,0,244.376255,2482.201611,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15293,50.853021,1,428.75,0,428.75,0,1,0,1,0,0,18,8000,319.919021,107.187821,0.090909,12,50.853021,0,107.187821,319.919021,0,0,Full-Term (12 months),C - Partial,Installments-Only
C15294,241.001768,0.5,1888.88,1000,888.88,0,0.875,0.125,0.875,0,0,9,1000,3450.990535,185.857663,0.4,8,241.001768,0,185.857663,3450.990535,0,0,Short-Term (<=8 months),C - Partial,Hybrid (Both)
C15295,157.763858,0.909091,211.07,211.07,0,0,0.25,0.25,0,0,0,4,1400,994.915444,186.548599,0.1,12,157.763858,0,186.548599,994.915444,0,0,Full-Term (12 months),C - Partial,One-Off Only
C15296,724.854858,1,185.63,185.63,0,321.127263,0.25,0.25,0,0.083333,1,4,1300,1474.929946,441.741032,0.083333,12,724.854858,321.127263,441.741032,1474.929946,0,1,Full-Term (12 months),C - Partial,One-Off Only
C15297,147.527826,0.727273,0,0,0,291.423252,0,0,0,0.181818,3,0,1200,114.87215,198.55418,0,11,147.527826,291.423252,198.55418,114.87215,1,1,Mid-Term (9-11 months),D - Never Full,Non-Purchaser
C15298,581.916416,1,5723.9,3780.51,1943.39,0,1,1,1,0,0,130,7500,5666.333186,186.941527,1,12,581.916416,0,186.941527,5666.333186,0,0,Full-Term (12 months),A - Always Full,Hybrid (Both)
C15299,5292.264382,1,0,0,0,3383.299741,0,0,0,0.666667,9,0,8000,994.210187,1051.709303,0,9,5292.264382,3383.299741,1051.709303,994.210187,1,1,Mid-Term (9-11 months),D - Never Full,Non-Purchaser
C15300,2762.536531,1,0,0,0,478.933445,0,0,0,0.083333,1,0,3000,652.759069,6038.567518,0,12,2762.536531,478.933445,6038.567518,652.759069,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15301,273.429593,1,8534.58,7875.08,659.5,0,0.916667,0.916667,0.75,0,0,116,5000,7512.513474,131.710372,0.875,12,273.429593,0,131.710372,7512.513474,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C15302,12.039121,1,274.98,0,274.98,0,1,0,0.833333,0,0,6,1500,310.575541,312.343947,0,6,12.039121,0,312.343947,310.575541,0,0,Short-Term (<=8 months),D - Never Full,Installments-Only
C15303,1451.993504,1,0,0,0,1739.998495,0,0,0,0.25,4,0,2000,251.384712,228.826381,0,8,1451.993504,1739.998495,228.826381,251.384712,1,1,Short-Term (<=8 months),D - Never Full,Non-Purchaser
C15304,90.017392,0.909091,1247.39,427.02,820.37,0,0.909091,0.272727,0.818182,0,0,25,5000,762.863333,115.044143,0.454545,11,90.017392,0,115.044143,762.863333,0,0,Mid-Term (9-11 months),C - Partial,Hybrid (Both)
C15305,0.920339,0.454545,343.4,0,343.4,0,0.833333,0,0.833333,0,0,10,3000,347.01723,13.714895,0,12,0.920339,0,13.714895,347.01723,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C15306,1071.748626,1,0,0,0,567.817662,0,0,0,0.166667,2,0,3500,513.503781,436.115043,0,12,1071.748626,567.817662,436.115043,513.503781,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15307,303.929544,0.545455,0,0,0,1120.769857,0,0,0,0.083333,1,0,1200,1471.642879,146.079539,0.125,12,303.929544,1120.769857,146.079539,1471.642879,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C15308,1938.648722,1,0,0,0,2548.837078,0,0,0,0.333333,5,0,6000,1732.275197,457.524824,0,12,1938.648722,2548.837078,457.524824,1732.275197,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C15309,79.432369,0.636364,799.83,81,718.83,0,0.583333,0.083333,0.5,0,0,17,3000,786.407104,179.622447,1,12,79.432369,0,179.622447,786.407104,0,0,Full-Term (12 months),A - Always Full,Hybrid (Both)
C15310,670.885072,1,341.9,215.18,126.72,294.185703,0.833333,0.25,0.666667,0.166667,4,13,4000,409.29211,185.805592,0,12,670.885072,294.185703,185.805592,409.29211,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C15311,1494.69695,0.666667,0,0,0,3020.521475,0,0,0,0.5,20,0,3000,582.828406,318.94963,0,6,1494.69695,3020.521475,318.94963,582.828406,1,1,Short-Term (<=8 months),D - Never Full,Non-Purchaser
